745,"Renzo","Acuña",5485473742,"Avenida Alvear 5013","28839081",17,"Argentina",1,1
746,"Emilia","Medina",5415528616,"Avenida Belgrano 556","51602656",28,"Argentina",1,1
747,"Fabián","Ruiz",5488243679,"Calle Lavalle 5040","77118117",26,"Argentina",1,1
748,"Gonzalo2","Ledesma",5401521167,"Avenida Belgrano 4437","56346603",32,"Argentina",1,1
749,"Tomás","Ramírez",5432645474,"Avenida Entre Ríos 2663","11428951",27,"Argentina",1,1
750,"Óliver","Nuñez",5415847610,"Avenida Cabildo 4107","50493179",37,"Argentina",1,1
751,"Antonella","Estévez",59113458041,"Avenida Callao 9367","73915293",31,"Boliviana",1,1
752,"Gaspar","Morales",5472977002,"Avenida Corrientes 2588","75352099",19,"Argentina",1,1
753,"Gonzalo","Cárdenas",5477399335,"Avenida Alvear 2817","47039366",31,"Argentina",1,1
754,"Carla","Giménez",5443480150,"Avenida Libertador 4348","59543447",21,"Argentina",1,1
755,"Lola","Valdez",5491489410,"Calle Tucumán 1112","24907668",40,"Argentina",1,1
756,"Ana","Quiroga",5405895776,"Avenida Belgrano 1315","50315300",30,"Argentina",1,1
757,"Sebastián","García",5411216116,"Calle Independencia 3970","16426333",38,"Argentina",1,1
758,"Emilia","Díaz",5438676910,"Avenida 9 de Julio 3640","69672172",38,"Argentina",1,1
759,"Natalia","Leiva",5407195324,"Avenida Cabildo 1345","29599064",18,"Argentina",1,1
760,"Santiago2","Vargas",5447114497,"Calle Florida 1917","51751857",30,"Argentina",1,1
761,"Sergio","Molina2",5490793186,"Calle San Martín 4792","18625433",20,"Argentina",1,1
762,"Santiago","Vidal",59862000170,"Calle Florida 3054","34410705",24,"Uruguaya",1,1
763,"Julián","Silva",5403338331,"Avenida Rivadavia 2537","24920083",29,"Argentina",1,1
764,"Isabella","Rodríguez",5475356432,"Avenida Cabildo 9041","35841452",35,"Argentina",1,1
765,"Daniela","Morales",5420298100,"Calle Independencia 3411","61572503",20,"Argentina",1,1
766,"Fabián","Leiva",5476294619,"Calle Tucumán 1677","55229645",20,"Argentina",1,1
767,"Carolina","Vidal",5120032670,"Avenida Entre Ríos 1978","81135789",23,"Peruana",1,1
768,"Santiago2","Suárez",5427128536,"Calle Pueyrredón 1033","58725688",20,"Argentina",1,1
769,"Renata","Morales",5437394672,"Calle San Martín 2359","69807134",20,"Argentina",1,1
770,"Julián","Jara",59809224351,"Avenida Cabildo 2538","10654913",39,"Uruguaya",1,1
771,"Lucas","Valdez",59808334321,"Avenida Rivadavia 5979","29584764",31,"Uruguaya",1,1
772,"Marta2","Morales",5472145878,"Avenida Alvear 6003","97149812",39,"Argentina",1,1
773,"Mara","Zapata",5467107670,"Calle Pueyrredón 2935","53088754",25,"Argentina",1,1
774,"Agustín2","Ibarra",5481847969,"Avenida Corrientes 9101","79670169",38,"Argentina",1,1
775,"Clara","Benítez",5449088969,"Calle Florida 1751","45701277",38,"Argentina",1,1
776,"Gisela","Pinto",5432974119,"Calle Independencia 1584","17018997",33,"Argentina",1,1
777,"Mara","Herrera",5422520172,"Calle Florida 7464","56555898",27,"Argentina",1,1
778,"Isabella","Iglesias",59585746050,"Avenida Libertador 8946","11394242",19,"Paraguaya",1,1
779,"Verónica","Saavedra",5463261630,"Avenida 9 de Julio 2626","74051569",24,"Argentina",1,1
780,"Nicolás","Peralta",5441903422,"Calle Pueyrredón 2201","90593444",32,"Argentina",1,1
781,"Sabrina","Morales",5475902924,"Calle Perú 2484","94559128",28,"Argentina",1,1
782,"Marcos","Cortés",59147544850,"Avenida Callao 2227","65286673",40,"Boliviana",1,1
783,"Sofía","López",5495157468,"Avenida Entre Ríos 24","29417012",38,"Argentina",1,1
784,"Matías","Morales",5465597855,"Calle Independencia 4130","34874436",22,"Argentina",1,1
785,"Antonella","Guerrero",59857934867,"Avenida Belgrano 2633","79024301",34,"Uruguaya",1,1
786,"Hernán","Molina",5459705058,"Avenida 9 de Julio 292","73748259",25,"Argentina",1,1
787,"Gaspar","Duarte",5435974931,"Calle Tucumán 3748","80091387",32,"Argentina",1,1
788,"Elena","Sánchez",5496200544,"Calle Córdoba 8322","77596831",36,"Argentina",1,1
789,"Adrián","Gutiérrez",5441988361,"Calle Perú 8256","93655690",36,"Argentina",1,1
790,"Sabrina","Ortiz",59557951990,"Avenida Cabildo 4516","31783062",27,"Paraguaya",1,1
791,"Gonzalo","Espinoza",5429033142,"Calle Independencia 4190","70761479",40,"Argentina",1,1
792,"Gonzalo2","Duarte",5490998954,"Avenida Santa Fe 4623","47760911",23,"Argentina",1,1
793,"Verónica","Vargas",5427848032,"Calle Tucumán 5794","67445307",37,"Argentina",1,1
794,"Martín","Herrera",5412806548,"Avenida Callao 1052","63650466",35,"Argentina",1,1
795,"Rodrigo","Ramos",5466576683,"Calle San Martín 8766","33030514",34,"Argentina",1,1
796,"Mara","Luna",5443749614,"Avenida Mitre 8564","66761769",27,"Argentina",1,1
797,"Nelson","Montes",5433836267,"Calle Pueyrredón 6656","37857884",24,"Argentina",1,1
798,"Gisela","Vega",5477170618,"Calle San Martín 7250","37271034",34,"Argentina",1,1
799,"Ciro","Domínguez",5448244885,"Calle Tucumán 918","80102513",36,"Argentina",1,1
800,"Elena","Ferrer",5465254992,"Calle Córdoba 3171","81130865",30,"Argentina",1,1
801,"Agustín","Quinteros",5439392865,"Avenida Santa Fe 3244","38633767",32,"Argentina",1,1
802,"Clara","Ledesma",5458785931,"Avenida Callao 5219","69372608",26,"Argentina",1,1
803,"Hugo","Olivares",5476636259,"Avenida 9 de Julio 7405","74772537",40,"Argentina",1,1
804,"Martín","Rodríguez",5440191368,"Avenida Belgrano 1133","10861744",38,"Argentina",1,1
805,"Victoria","Ortiz",5451783773,"Avenida Libertador 1795","40703243",38,"Argentina",1,1
806,"Ezequiel","Aguirre",5411337942,"Calle Perú 9399","78446133",30,"Argentina",1,1
807,"Carla","Marín",59562658279,"Avenida Callao 7892","94626282",38,"Paraguaya",1,1
808,"Ciro","Fernández",5427631759,"Avenida Belgrano 7101","67794805",38,"Argentina",1,1
809,"Julián","Fernández",5698922900,"Avenida Cabildo 9833","62449376",22,"Chilena",1,1
810,"Bruno","Soler",5419727106,"Avenida Belgrano 1990","37844821",29,"Argentina",1,1
811,"Hugo","Medina",5467752371,"Avenida Libertador 7249","79445923",33,"Argentina",1,1
812,"Tomás","Funes",5440383800,"Avenida Mitre 8460","90424231",24,"Argentina",1,1
813,"Camila","Faust",5463844444,"Avenida Corrientes 7377","61813358",19,"Argentina",1,1
814,"Emilia","Marín",5447590177,"Avenida Rivadavia 5464","87678701",24,"Argentina",1,1
815,"Gonzalo2","Ferrer",5462766895,"Avenida 9 de Julio 831","33823551",40,"Argentina",1,1
816,"Facundo","Crespo",5498188522,"Calle Pueyrredón 3200","15939610",26,"Argentina",1,1
817,"Maximiliano","Gutiérrez",5466627175,"Avenida Rivadavia 6982","27627260",29,"Argentina",1,1
818,"Lucía","Vargas2",5467613606,"Calle San Martín 4106","83433148",32,"Argentina",1,1
819,"Camila","Zapata",5451100306,"Avenida Santa Fe 539","61582141",32,"Argentina",1,1
820,"Ivanna","García",5462875312,"Avenida Santa Fe 810","45685221",38,"Argentina",1,1
821,"Rodrigo","Molina",5434915277,"Calle Tucumán 4053","21018541",29,"Argentina",1,1
822,"Julieta","Gutiérrez",5849658243,"Avenida Corrientes 1915","35413305",25,"Venezolana",1,1
823,"Ana","Ibarra",5439943704,"Avenida Corrientes 9897","72043716",24,"Argentina",1,1
824,"Luciana","Crespo",5497257631,"Calle Independencia 9092","64426768",19,"Argentina",1,1
825,"Olivia","Zapata",5453091029,"Avenida Cabildo 691","41767417",20,"Argentina",1,1
826,"Bruno","Aguirre",5483163190,"Avenida Cabildo 4923","12867113",32,"Argentina",1,1
827,"Sabrina","Zamora",59893745319,"Calle Lavalle 8253","83291076",22,"Uruguaya",1,1
828,"Camila","Urrutia",5445393785,"Calle San Martín 714","64541926",18,"Argentina",1,1
829,"Pablo","Ramírez",59163429615,"Avenida Rivadavia 4855","96464749",17,"Boliviana",2,2
830,"Claudia","Noriega",5446611805,"Calle Defensa 6494","44314970",17,"Argentina",2,2
831,"Hernán","Alonso",5472552174,"Avenida Callao 4104","74201195",21,"Argentina",2,2
832,"Margarita","Romero",5451706749,"Calle Lavalle 3628","79087334",27,"Argentina",2,2
833,"Luciana","Quinteros",59578377258,"Avenida Mitre 3680","92635834",40,"Paraguaya",2,2
834,"Diego","Romero",5439980912,"Calle Lavalle 310","49038635",25,"Argentina",2,2
835,"Eduardo","Silva",5480748924,"Calle San Martín 5599","37542003",35,"Argentina",2,2
836,"Sebastián","Bravo",59591581966,"Avenida Santa Fe 1030","40921005",18,"Paraguaya",2,2
837,"Maximiliano","Kraus",5168390738,"Avenida Callao 7020","39850200",33,"Peruana",2,2
838,"Carla","Cruz",5479883806,"Calle Defensa 5437","62898955",27,"Argentina",2,2
839,"Bruno","Pérez",5485673783,"Avenida Entre Ríos 9055","65974690",21,"Argentina",2,2
840,"Rodrigo","Soler",59569707969,"Calle Perú 1252","13941919",34,"Paraguaya",2,2
841,"Matías","Herrera",5427151656,"Avenida Alvear 8489","72774387",37,"Argentina",2,2
842,"Melina","Estévez",5422001038,"Avenida Callao 5993","82003053",19,"Argentina",2,2
843,"Matías","Molina2",5451771664,"Avenida Mitre 7136","42621266",27,"Argentina",2,2
844,"Margarita","Araya",5488457134,"Calle Pueyrredón 6732","62879364",28,"Argentina",2,2
845,"Emilia","Díaz",5450250994,"Avenida Corrientes 6481","52886600",27,"Argentina",2,2
846,"Tomás","Paredes",5421180899,"Avenida Rivadavia 1856","97343780",33,"Argentina",2,2
847,"Javier","Marín",5458878218,"Avenida Libertador 7207","84733631",38,"Argentina",2,2
848,"Gonzalo2","Gómez",5451954514,"Avenida Entre Ríos 5878","41099631",34,"Argentina",2,2
849,"Belén","Rivera",5442954658,"Avenida 9 de Julio 1860","95324878",37,"Argentina",2,2
850,"Julián","Soler",5480463330,"Calle Perú 5397","82834208",28,"Argentina",2,2
851,"Agustina2","Vargas2",59888561312,"Avenida Entre Ríos 5544","81506504",36,"Uruguaya",2,2
852,"Ariadna","Ruiz",5818576517,"Calle Tucumán 9904","54280316",17,"Venezolana",2,2
853,"Olivia","Rojas",5492160196,"Avenida Callao 815","44390012",40,"Argentina",2,2
854,"Agustín","Paz2",5470788933,"Calle Perú 7098","33822057",22,"Argentina",2,2
855,"Susana","Candia",5427356669,"Calle San Martín 693","38304677",32,"Argentina",2,2
856,"Susana","Rodríguez",5457927276,"Avenida Libertador 3485","70780792",27,"Argentina",2,2
857,"María","Soler",59546875733,"Avenida Rivadavia 8514","41857553",27,"Paraguaya",2,2
858,"Gonzalo","Acuña",5464207441,"Calle Lavalle 8231","86137935",19,"Argentina",2,2
859,"Paula","Ibáñez",59845505391,"Avenida Rivadavia 8457","93901310",30,"Uruguaya",2,2
860,"Noelia","Duarte",5484648408,"Calle Independencia 553","32646412",39,"Argentina",2,2
861,"Germán","Montes",5440123323,"Calle Lavalle 6208","36966613",25,"Argentina",2,2
862,"Victoria","Ibáñez",5400279575,"Avenida Alvear 2598","25227747",38,"Argentina",2,2
863,"Valentina","Yrigoyen",5434406186,"Avenida Alvear 1551","24060471",30,"Argentina",2,2
864,"Facundo","Paredes",5857879886,"Avenida Entre Ríos 5272","40899896",27,"Venezolana",2,2
865,"Santiago","Estévez",5472417161,"Calle Florida 9631","24480752",29,"Argentina",2,2
866,"Beltrán","Paz",5436521095,"Calle Pueyrredón 4546","44992395",35,"Argentina",2,2
867,"Marta","Pérez",5413869717,"Calle Perú 6416","92002068",37,"Argentina",2,2
868,"Florencia","Bustos",5419552574,"Avenida Libertador 2512","59534209",26,"Argentina",2,2
869,"Lorena","Salas",5433481810,"Avenida 9 de Julio 999","64299663",34,"Argentina",2,2
870,"Alejandro","Araya",5443384946,"Avenida Corrientes 9221","43172723",35,"Argentina",2,2
871,"Fabricio","Gutiérrez",5417227632,"Avenida Belgrano 1851","59992303",17,"Argentina",2,2
872,"Sebastián","Paredes",5415279883,"Avenida Libertador 3797","34453505",25,"Argentina",2,2
873,"Marcos","Araya",5480626759,"Avenida 9 de Julio 9520","99722375",18,"Argentina",2,2
874,"María","Ibarra",5463221823,"Avenida 9 de Julio 4690","31909132",27,"Argentina",2,2
875,"Óliver","Sosa",5417809832,"Calle Perú 1855","28820313",26,"Argentina",2,2
876,"Clara","López",5448411087,"Calle Perú 6437","13250390",21,"Argentina",2,2
877,"Rodrigo","Ledesma",5406798648,"Calle Perú 7682","85340020",33,"Argentina",2,2
878,"Olivia","Iglesias",5401094529,"Avenida Corrientes 43","20377000",32,"Argentina",2,2
879,"Óscar","Acosta",5891023431,"Avenida Santa Fe 1050","82763811",29,"Venezolana",2,2
880,"Bruno2","Herrera",5406168367,"Avenida 9 de Julio 4059","48567901",19,"Argentina",2,2
881,"Sergio","Pinto",59157160136,"Calle San Martín 8838","77646190",19,"Boliviana",2,2
882,"Fabián","Arias",5482364449,"Calle San Martín 3554","53383820",26,"Argentina",2,2
883,"Rodrigo","Martínez",5407501536,"Avenida Callao 1722","71036561",31,"Argentina",2,2
884,"Nelson","Saavedra",5103544082,"Calle Florida 1357","59491437",20,"Peruana",2,2
885,"Ariadna","Acosta",5462741373,"Calle Lavalle 1447","40201349",40,"Argentina",2,2
886,"Óscar","Cabrera",5424781691,"Avenida Cabildo 8375","16610556",18,"Argentina",2,2
887,"Agustina2","Pinto",5470153874,"Avenida Belgrano 7822","46745765",27,"Argentina",2,2
888,"Mía","Olivares",5495016301,"Calle Córdoba 6069","57494597",29,"Argentina",2,2
889,"Victoria","Romero",5414090580,"Calle Defensa 6590","25253976",34,"Argentina",2,2
890,"María","Peralta",5445927042,"Calle Lavalle 9052","36449727",35,"Argentina",2,2
891,"Agustín","Molina",5405099140,"Avenida Santa Fe 2405","96480507",26,"Argentina",2,2
892,"Marta2","Correa",5400225291,"Avenida Entre Ríos 6968","40332259",28,"Argentina",2,2
893,"Matías","Urrutia",5147529091,"Calle Independencia 9039","31504814",38,"Peruana",2,2
894,"Santiago","Molina",5178903144,"Avenida Alvear 3227","21367098",40,"Peruana",2,2
895,"Mía","Acosta",5490281134,"Calle Florida 6697","44669768",30,"Argentina",2,2
896,"Melina","Bravo",5458656520,"Calle Lavalle 7825","41723888",37,"Argentina",2,2
897,"Renzo","Bravo",5481047342,"Avenida Rivadavia 3993","32208033",35,"Argentina",2,2
898,"Eduardo","Yrigoyen",5438264551,"Calle San Martín 9538","17622406",27,"Argentina",2,2
899,"Nelson","Jara",5477646205,"Calle San Martín 3198","67780037",27,"Argentina",2,2
900,"Victoria","Jara",5463823500,"Calle Perú 1912","92999083",34,"Argentina",2,2
901,"Hugo","Guerrero",5481161609,"Calle Independencia 2788","74030120",17,"Argentina",2,2
902,"Carla","Pérez",5454736480,"Avenida Mitre 1576","67234805",32,"Argentina",2,2
903,"Mía","Juárez",5477191266,"Avenida Santa Fe 4893","18355997",23,"Argentina",2,2
904,"Gonzalo2","Leiva",5490129574,"Calle Perú 3609","20526718",32,"Argentina",2,2
905,"Pablo","Ferrer",5423616470,"Calle Pueyrredón 8122","47456040",21,"Argentina",2,2
906,"Raúl","Zapata",59569524520,"Avenida Corrientes 5119","89072932",38,"Paraguaya",2,2
907,"Mónica","Leiva",5407961426,"Calle Lavalle 2565","33593795",22,"Argentina",2,2
908,"Sabrina","Holm",5423370881,"Avenida Corrientes 3542","30145990",34,"Argentina",2,2
909,"Esteban","Suárez",5868918115,"Avenida Corrientes 5451","62194606",39,"Venezolana",2,2
910,"Mónica","Morales",5443014214,"Calle Florida 2936","95978027",20,"Argentina",2,2
911,"Leandro","Montes",5419217812,"Calle Tucumán 8458","96520580",31,"Argentina",2,2
912,"Óscar","Saavedra",5885846540,"Avenida Santa Fe 8631","34971070",34,"Venezolana",2,2
913,"Iván","Correa",5474507692,"Avenida Santa Fe 8283","38144547",34,"Argentina",2,2
914,"Agustín","Luna",5419154609,"Avenida 9 de Julio 8021","62642878",22,"Argentina",2,2
915,"Carla","Ortiz",5461833736,"Calle Florida 4618","84291527",40,"Argentina",2,2
916,"Cristian","Crespo",5401860328,"Avenida Mitre 5874","18020343",38,"Argentina",2,2
917,"Mía","Paz2",59591748834,"Avenida Corrientes 2785","52425149",26,"Paraguaya",2,2
918,"Mariana","López2",5492216877,"Calle Lavalle 9090","50493993",19,"Argentina",2,2
919,"Fabián","Díaz",5417850985,"Calle Defensa 2446","55601898",34,"Argentina",2,2
920,"Claudia","Ibarra",5497031359,"Calle Lavalle 9613","23611596",33,"Argentina",2,2
921,"Paula","Fernández",5882320640,"Avenida Rivadavia 4021","10235328",17,"Venezolana",2,2
922,"Camila","Paz",5474866389,"Avenida Libertador 8219","55353860",36,"Argentina",2,2
923,"Mara","Romero",5615193803,"Avenida Entre Ríos 30","97402876",28,"Chilena",2,2
924,"Melina","Delgado",5498146430,"Calle Florida 7815","82871457",24,"Argentina",2,2
925,"Hernán","Retamoso",5492236781,"Calle Tucumán 8937","41087742",20,"Argentina",2,2
926,"Eduardo","Guerrero",5896510444,"Calle Tucumán 506","28999665",35,"Venezolana",2,2
927,"Carla","Noriega",5426295139,"Calle Pueyrredón 1909","87377418",36,"Argentina",2,2
928,"Claudia","Duarte",5481481744,"Avenida 9 de Julio 8949","33090619",31,"Argentina",2,2
929,"Federico","Vidal",5454455349,"Calle Perú 9477","64337499",34,"Argentina",2,2
930,"Sergio","Silva",5441224610,"Calle Lavalle 6741","51389979",28,"Argentina",2,2
931,"Melina","Ramírez",5474123605,"Avenida 9 de Julio 9301","59517516",20,"Argentina",2,2
932,"Bruno","López2",5407835320,"Calle Tucumán 5986","97228807",30,"Argentina",2,2
933,"Ana","Marín",5429773688,"Avenida Rivadavia 4157","64392012",32,"Argentina",2,2
934,"Noelia","Cardozo",5489082054,"Avenida Entre Ríos 9069","62400702",31,"Argentina",2,2
935,"Carolina","Castro",5466376676,"Calle Perú 211","70357896",20,"Argentina",2,2
936,"Daniela","Rivera",5426800667,"Avenida Alvear 2799","34940216",18,"Argentina",2,2
937,"Agustín","Alonso",59162885295,"Avenida Libertador 6382","77329835",28,"Boliviana",2,2
938,"Santiago2","Sánchez",5488105280,"Calle Córdoba 206","44013466",19,"Argentina",2,2
939,"Santiago2","Ramos",5493900794,"Calle Defensa 8758","23294632",18,"Argentina",2,2
940,"Claudia","García",5479450207,"Avenida 9 de Julio 7114","99617792",25,"Argentina",2,2
941,"Patricia","Retamoso",5489146113,"Avenida 9 de Julio 3702","84257106",23,"Argentina",2,2
942,"Olivia","Alonso",5443901648,"Avenida Belgrano 1842","92806454",35,"Argentina",2,2
943,"Javier","Gutiérrez",5408405634,"Avenida Rivadavia 3075","70522431",19,"Argentina",2,2
944,"Ezequiel","Vega",5425515479,"Calle Córdoba 2101","96046683",17,"Argentina",2,2
945,"Alejandro","Paz2",5838293295,"Avenida Alvear 5164","34775295",20,"Venezolana",2,2
946,"Tomás","Cabrera",5404482742,"Calle Perú 8821","14174298",37,"Argentina",2,2
947,"Alejandro","Acosta",5493089571,"Avenida Mitre 9918","18568621",33,"Argentina",2,2
948,"Óscar","Guerrero",5443972963,"Calle Florida 2711","70834168",33,"Argentina",2,2
949,"Marta2","Molina2",5468324374,"Calle Córdoba 5568","78477696",19,"Argentina",2,2
950,"Leandro","Alonso",5432830300,"Calle Defensa 3470","57854778",33,"Argentina",2,2
951,"Bruno2","Cárdenas",5427602381,"Calle Lavalle 514","84513127",32,"Argentina",2,2
952,"Camila","Santana",5498480164,"Avenida Rivadavia 5646","81092182",31,"Argentina",2,2
953,"Sergio","Rivera",5462000145,"Avenida Alvear 3510","38363303",17,"Argentina",2,2
954,"Enzo","Romero",5432886427,"Avenida Belgrano 4790","58185982",17,"Argentina",2,2
955,"Diego","Torres",5463308006,"Avenida Mitre 1578","63305127",34,"Argentina",2,2
956,"Victoria","Luna",5181145512,"Avenida Corrientes 4488","58888930",20,"Peruana",2,2
957,"Cristian","Vidal",5400533249,"Calle Independencia 1381","21415806",30,"Argentina",2,2
958,"Federico","Rojas",5404286365,"Calle Independencia 6444","16852939",38,"Argentina",2,2
959,"Pablo","Riviera2",5450632673,"Avenida Libertador 6578","62817012",37,"Argentina",2,2
960,"Lola","Pinto",5440208344,"Avenida Alvear 8427","13191336",21,"Argentina",2,2
961,"Sabrina","Luna",5447886491,"Avenida Santa Fe 8508","40114539",40,"Argentina",2,2
962,"Florencia","Ruiz",5425807097,"Calle Tucumán 4132","61147040",22,"Argentina",2,2
963,"Lola","Acuña",5411381349,"Calle Perú 8052","34036242",32,"Argentina",2,2
964,"Sergio","Sosa",59516527077,"Avenida Alvear 1244","51024357",38,"Paraguaya",2,2
965,"Lucas","Valdez",5419260610,"Calle Florida 2006","34961293",19,"Argentina",2,2
966,"Agustín2","Cortés",5843758657,"Calle Lavalle 4812","16378374",23,"Venezolana",2,2
967,"Hernán","López2",5426724775,"Calle Tucumán 6957","43747032",38,"Argentina",2,2
968,"Clara","Salas",5445135771,"Calle Perú 6405","73145965",34,"Argentina",2,2
969,"Camila","Soler",59110034088,"Calle San Martín 134","38634875",28,"Boliviana",2,2
970,"Paula","Torres",5480440989,"Avenida Entre Ríos 3377","52787308",35,"Argentina",2,2
971,"Antonella","Cardozo",5455904129,"Avenida Entre Ríos 6292","41694213",40,"Argentina",2,2
972,"Silvana","Peralta",5462411549,"Calle Lavalle 9681","28722919",26,"Argentina",2,2
973,"Camila","Kraus",5466959812,"Avenida Corrientes 910","43036506",33,"Argentina",2,2
974,"Lola","Araya",59113613503,"Calle Lavalle 4376","25399148",36,"Boliviana",2,2
975,"Daniela","Guerrero",59802714497,"Avenida Rivadavia 6864","75670076",34,"Uruguaya",2,2
976,"Raúl","Ortiz",5494290784,"Calle Florida 3326","24585973",39,"Argentina",2,2
977,"Gonzalo","Flores",5422907499,"Avenida Alvear 5478","98029451",37,"Argentina",2,2
978,"Ana","Hidalgo",5432954130,"Calle Independencia 1939","44395308",19,"Argentina",2,2
979,"Alan","Retamoso",5193414075,"Avenida Libertador 2646","50844541",24,"Peruana",2,2
980,"Luciana","Candia",5404776448,"Calle Defensa 608","56070338",35,"Argentina",2,2
981,"Ariadna","Bellido",5473877359,"Avenida 9 de Julio 3661","43543713",29,"Argentina",2,2
982,"Gaspar","Molina",59190328368,"Calle Pueyrredón 9438","59228598",21,"Boliviana",2,2
983,"Ana","Vidal",5487510873,"Calle Pueyrredón 7376","95908403",25,"Argentina",2,2
984,"Cristian","Cruz",5484440754,"Avenida Corrientes 983","87674297",34,"Argentina",2,2
985,"Alejandro","Benítez",5483929552,"Calle Córdoba 3724","16048062",34,"Argentina",2,2
986,"Daniela","Benítez",5478120907,"Avenida Rivadavia 7921","25683884",20,"Argentina",2,2
987,"Fabián","Rodríguez",5415476640,"Calle Córdoba 43","17397872",30,"Argentina",2,2
988,"Raúl","Marín",5106036283,"Calle Tucumán 6609","65458376",25,"Peruana",2,2
989,"Agustina2","Suárez",5660867131,"Avenida Alvear 205","96364449",38,"Chilena",2,2
990,"Aldana","Cruz",5477673390,"Calle Pueyrredón 2881","31936127",30,"Argentina",2,2
991,"Agustín2","Vargas2",59830306492,"Avenida Cabildo 4858","17030897",32,"Uruguaya",2,2
992,"Florencia","Marín",5414872241,"Calle Defensa 7426","79462804",23,"Argentina",2,2
993,"Enzo","Ibarra",59513067147,"Avenida Callao 199","28629497",26,"Paraguaya",2,2
994,"Daniela","Zapata",5483558279,"Avenida Entre Ríos 5212","23893545",21,"Argentina",2,2
995,"Rodrigo","Gómez",5165222937,"Avenida Belgrano 6619","21805821",23,"Peruana",2,2
996,"Lorena","Pinto",5447379625,"Calle Perú 2926","24747754",17,"Argentina",2,2
997,"Eduardo","Vargas",59551954226,"Calle Córdoba 6191","14988184",34,"Paraguaya",2,2
998,"Javier","Vidal",5455926487,"Avenida Rivadavia 5332","32126836",18,"Argentina",2,2
999,"Aldana","Vidal",59899401322,"Avenida Callao 2390","58516505",18,"Uruguaya",2,2
1000,"Tomás","Zapata",5426589140,"Avenida Cabildo 9512","47319560",21,"Argentina",2,2
1001,"Luciana","Faust",5460720218,"Calle Tucumán 6676","85092491",26,"Argentina",2,2
1002,"Mariana","Candia",5177079851,"Calle Independencia 7490","15046420",34,"Peruana",2,2
1003,"Julián","Paredes",5442289067,"Calle Defensa 9410","90624282",31,"Argentina",2,2
1004,"Belén","Santana",5451045696,"Calle Córdoba 2662","82064778",30,"Argentina",2,2
1005,"Alejandro","Castro",59517994555,"Calle Lavalle 9327","61587243",34,"Paraguaya",2,2
1006,"Valentina","Alonso",5457514386,"Avenida Libertador 7461","38076163",23,"Argentina",2,2
1007,"Renata","Molina",5405023085,"Avenida Callao 2828","64996912",27,"Argentina",2,2
1008,"Beltrán","Aguirre",5473931257,"Calle Defensa 5360","16220934",23,"Argentina",2,2
1009,"Agustín2","Noriega",5485414762,"Avenida 9 de Julio 33","84862765",30,"Argentina",2,2
1010,"Lucas","Ortiz",5443794817,"Calle Tucumán 6716","78237591",25,"Argentina",2,2
1011,"Gonzalo","Morales",5423734749,"Calle Defensa 42","79841513",32,"Argentina",2,2
1012,"Ciro","Peralta",59568453029,"Calle Defensa 2862","90892937",40,"Paraguaya",2,2
1013,"Margarita","López2",5470931057,"Avenida Rivadavia 9794","98899942",38,"Argentina",2,2
1014,"Leandro","Guerrero",5422156491,"Avenida Cabildo 823","52327619",31,"Argentina",2,2
1015,"María","Bravo",5486589623,"Avenida Mitre 4502","74770699",20,"Argentina",2,2
1016,"Renata","Leiva",5421847262,"Calle Tucumán 3578","68807605",38,"Argentina",2,2
1017,"Óliver","Domínguez",5685149455,"Calle Defensa 7285","54596462",21,"Chilena",2,2
1018,"Facundo","Suárez",5462476348,"Calle Defensa 5506","52069362",36,"Argentina",2,2
1019,"Juliana","Guerrero",5463318359,"Calle Defensa 3476","51149890",26,"Argentina",2,2
1020,"Natalia","Romero",5864307446,"Calle Pueyrredón 4188","63904641",40,"Venezolana",2,2
1021,"Rodrigo","López2",5448209469,"Calle Florida 927","78337355",23,"Argentina",2,2
1022,"Silvana","Nuñez",5422633895,"Calle Lavalle 9653","12468966",37,"Argentina",2,2
1023,"Lucía","Gómez",5426155377,"Calle Independencia 4654","86374676",27,"Argentina",2,2
1024,"Julián","Alonso",5460233177,"Calle Florida 5420","82718599",36,"Argentina",2,2
1025,"Marcos","Holm",5426882539,"Avenida 9 de Julio 3457","38941448",34,"Argentina",2,2
1026,"Claudia","Ledesma",5446366334,"Calle Córdoba 2216","13628705",34,"Argentina",2,2
1027,"Andrés","Vidal",5464980792,"Avenida Entre Ríos 7366","37499325",24,"Argentina",2,2
1028,"Julieta","Ibáñez",5405017050,"Avenida Libertador 8760","43918178",33,"Argentina",2,2
1029,"Clara","Hidalgo",5426470677,"Avenida Callao 7013","96299604",26,"Argentina",2,2
1030,"Hernán","González",5862466449,"Avenida Cabildo 8419","43900033",32,"Venezolana",2,2
1031,"Juliana","Arias",5837485592,"Calle Defensa 2302","90208084",34,"Venezolana",2,2
1032,"Pablo","Santana",5435742383,"Calle Lavalle 4372","25324594",19,"Argentina",2,2
1033,"Mariana","Paz",59882303875,"Avenida Rivadavia 8751","47561491",19,"Uruguaya",2,2
1034,"Bruno","Luna",59828569732,"Avenida Cabildo 2711","49480403",17,"Uruguaya",2,2
1035,"Marcos","González",5431345070,"Avenida Callao 6813","10044643",22,"Argentina",2,2
1036,"Maximiliano","Delgado",5401897978,"Calle Perú 4395","22914381",32,"Argentina",2,2
1037,"Adrián","Aguirre",5446169837,"Avenida Belgrano 7690","22803897",36,"Argentina",2,2
1038,"Renata","Sánchez",5499032254,"Avenida Alvear 3443","47409315",26,"Argentina",2,2
